	segment	count
41672	职称	2
41673	溃败	2
41674	造出	2
41675	湿身秀	2
41653	明报	2
41652	明恋	2
41651	而译	2
41650	满屋子	2
41629	耳鬓厮磨	2
41630	滔天	2
41631	耳鸣	2
41632	明知故犯	2
41633	滑雪运动	2
41634	遂宁	2
41635	耳麦	2
41636	耕余	2
41637	耐打	2
41638	耽误时间	2
41639	道个	2
41640	而流	2
41641	而片方	2
41642	明德	2
41643	道歉信	2
41644	而继	2
41645	道教	2
41646	而罗振宇	2
41647	满床	2
41648	道德风尚	2
41649	而耀天	2
41676	联华	2
41677	造像	2
41678	星们	2
41703	逼格	2
41705	明饰	2
41706	昏倒	2
41707	聂晶磊	2
41708	逼出来	2
41709	逼入	2
41710	逻辑关系	2
41711	昏迷不醒	2
41712	易主	2
41713	滑头	2
41714	滋扰	2
41715	易容后	2
41716	逸闻	2
41717	易容改	2
41718	易懂	2
41719	易角	2
41720	溪流	2
41721	逮住	2
41722	溢伦	2
41723	溜达	2
41724	溜走	2
41725	聋哑	2
41704	明说	2
41702	明示	2
41679	联合国教科文组织	2
41701	职业杀手	2
41680	湿婆	2
41681	联合国教科文组织世界遗产委员会	2
41682	湿冷	2
41683	星元	2
41684	造价	2
41685	湛江	2
41686	星动	2
41687	星及	2
41688	速配	2
41689	联大	2
41690	速耗	2
41691	速算	2
41692	速激	2
41693	星女郎	2
41694	星宿	2
41695	湘女	2
41696	湘剧	2
41697	星德峰博	2
41698	源地	2
41699	造句	2
41700	聂子	2
41628	耳饰	2
41626	耳闻	2
41526	臧金生	2
41563	这下子	2
41553	最喜	2
41554	海汇润	2
41555	最壕	2
41556	自然主义	2
41557	最多时	2
41558	自然保护区	2
41559	海报设计	2
41560	自然化	2
41561	这两点	2
41562	这且	2
41564	自然景观	2
41625	滚屏	2
41565	这三条	2
41566	海底隧道	2
41567	自然课	2
41568	海尧	2
41569	这一波	2
41570	最常	2
41571	海宴	2
41572	海宇	2
41573	最底层	2
41574	海外投资	2
41552	这么回事	2
41551	这伙	2
41550	海泉	2
41549	自满	2
41528	进京	2
41529	这题	2
41530	自主性	2
41531	自主权	2
41532	消费群	2
41533	曹艳艳饰	2
41534	曹郁	2
41535	曹金玲	2
41536	消费力	2
41537	自作主张	2
41538	消瘦	2
41539	自办	2
41540	消沉	2
41541	消毒水	2
41542	这阵子	2
41543	这间	2
41544	自我实现	2
41545	这活	2
41546	这正为	2
41547	这桩	2
41548	自流	2
41575	自汪峰	2
41576	最冷	2
41577	这口	2
41602	这堂	2
41604	这四人	2
41605	胡德夫	2
41606	普通群众	2
41607	胡建礼	2
41608	明智	2
41609	明暗	2
41610	明月刀	2
41611	满园	2
41612	遏止	2
41613	遍野	2
41614	遍尝	2
41615	遍寻	2
41616	满员	2
41617	满含	2
41618	明楼	2
41619	耳洞	2
41620	耳熟	2
41621	明清街	2
41622	遇袭	2
41623	滚落	2
41624	遇刺	2
41603	最佳时机	2
41601	自杀身亡	2
41578	最亮	2
41600	这头	2
41579	自我批评	2
41580	这样儿	2
41581	海豚	2
41582	曾鼐	2
41583	替人	2
41584	自抑	2
41585	这架	2
41586	自持	2
41587	海纳百川	2
41588	海紫	2
41589	海神	2
41590	这手	2
41591	这成	2
41592	这周	2
41593	海狮	2
41594	海特	2
41595	最优化	2
41596	海港	2
41597	海淀区政府	2
41598	这封	2
41599	这对史	2
41726	溜溜	2
41727	造星式	2
41728	职业技能	2
41865	晋升为	2
41855	逆反	2
41856	逃过一劫	2
41857	显赫	2
41858	清空	2
41859	清真	2
41860	晃晃悠悠	2
41861	背板	2
41862	晋凉	2
41863	背法	2
41864	清癯	2
41866	晋察冀	2
41729	道谢	2
41867	逃课	2
41868	清炒	2
41869	逃窜	2
41870	晏来演	2
41871	晏演	2
41872	背过	2
41873	逃犯	2
41874	逃往	2
41875	晒照	2
41876	逃学	2
41854	胡宝善	2
41853	逛商场	2
41852	湖浩哥	2
41851	滥杀无辜	2
41830	旷日持久	2
41831	旷达	2
41832	考级	2
41833	考考	2
41834	旺姆	2
41835	考进	2
41836	而乐视	2
41837	遮挡	2
41838	而亲	2
41839	遥控	2
41840	滴水	2
41841	滨田惠	2
41842	而付	2
41843	旺角	2
41844	遭际	2
41845	遭逢	2
41846	滥赌	2
41847	遭绑架	2
41848	昂首	2
41849	而何	2
41850	而作	2
41877	晒盐	2
41878	逃命	2
41879	逃兵	2
41904	胆大心细	2
41906	胆战心惊	2
41907	清音	2
41908	显性	2
41909	清青	2
41910	清醒过来	2
41911	逆向	2
41912	背井离乡	2
41913	显瘦	2
41914	晓凡	2
41915	晓彤	2
41916	逛一逛	2
41917	送审稿	2
41918	晨华	2
41919	清心寡欲	2
41920	胜雪	2
41921	晨起	2
41922	晨跑	2
41923	清场	2
41924	胞弟	2
38705	洛根	2
41925	胡伟	2
41905	渊博	2
41903	胃管	2
41880	晓东	2
41902	是融	2
41881	清泉	2
41882	晓之以理	2
41883	背弃	2
41884	逆变	2
41885	适量	2
41886	显眼	2
41887	选好	2
41888	肺气肿	2
41889	渐获	2
41890	渐缓	2
41891	选位	2
41892	肺部	2
41893	选不上	2
41894	选上	2
41895	渐彪	2
41896	逆流而上	2
41897	渐弱	2
41898	是国	2
41899	渐冻症	2
41900	是范	2
41901	胃王	2
41829	考研	2
41828	遮盖	2
41827	遮眼	2
41753	避免出现	2
41755	时过境迁	2
41756	避世	2
41757	遵纪守法	2
41758	漏洞百出	2
41759	时间性	2
41760	邓柯	2
41761	时生	2
41762	明妃	2
41763	演奏者	2
41764	演边	2
41765	那人	2
41766	演越	2
41767	老片	2
41768	演谍	2
41769	那么回事	2
41770	老痰	2
41771	老祖	2
41772	演职员	2
41773	那不勒斯	2
41774	老窝	2
41775	老臣	2
41754	演不下	2
41752	考好	2
41777	邢先生	2
41751	避而不见	2
41730	满怀信心	2
41731	而泪	2
41732	老高	2
41733	邓枢	2
41734	老鸨	2
41735	时竟	2
41736	邓总	2
41737	时能	2
41738	邓家	2
41739	邓婕	2
41740	考了	2
41741	邓书江	2
41742	考古界	2
41743	邓三哥	2
41744	演出队	2
41745	考古队	2
41746	演侯亮	2
41747	演人	2
41748	考夫曼	2
41749	避而不谈	2
41750	演习	2
41776	演演	2
41778	老茧	2
41826	漂浮	2
41803	而定	2
41805	遗留下	2
41806	昌河	2
41807	昌盛	2
41808	明丽	2
41809	而志明	2
41810	而播	2
41811	满江红	2
41812	满汉	2
41813	明净	2
41814	而映	2
41815	遗孀	2
41816	而晓明	2
41817	遗体	2
41818	明大哥	2
41819	而歌	2
41820	遗世独立	2
41821	道高一尺	2
41822	遣词造句	2
41823	满语	2
41824	而全	2
41825	滴血	2
41804	而常	2
41802	昊天	2
41779	演沙	2
41801	遗言	2
41780	时效	2
41781	老话儿	2
41782	老谋	2
41783	邓震	2
41784	老辈	2
41785	时有发生	2
41786	邓碧莹	2
41787	时林	2
41788	演小	2
41789	邓玉华	2
41790	时潮	2
41791	遵义	2
41792	时间表	2
41793	考完	2
41794	时间轴	2
41795	而变	2
41796	遣散	2
41797	满腔热血	2
41798	满腔热情	2
41799	遗迹	2
41800	遗训	2
41527	自下而上	2
41525	进可	2
41123	连接起来	2
41260	暂缓	2
41250	胡说	2
41251	追思会	2
41252	智造	2
41253	混不下去	2
41254	追忆往事	2
41255	胡须	2
41256	追完	2
41257	淳于	2
41258	胡飞会	2
41259	胡鸿钧	2
41261	追回来	2
41223	更年期	2
41262	胶水	2
41263	暂退	2
41264	暂避	2
41265	智多星	2
41266	追涨	2
41267	深表遗憾	2
41268	追爱达	2
41269	胡扯	2
41270	添加剂	2
41271	添上	2
41249	追拍	2
41248	混出	2
41247	胡言乱语	2
41246	智能手机	2
41225	脸长	2
41226	涵养	2
41227	涨跌幅	2
41228	涨粉	2
41229	更成	2
41230	远走高飞	2
41231	远走他乡	2
41232	远藤周作	2
41233	涨停	2
41234	脑公	2
41235	深化改革	2
41236	演都	2
41237	胡艾莲	2
41238	智宇	2
41239	追求理想	2
41240	追梦路	2
41241	追梦族	2
41242	胡言	2
41243	追梦人	2
41244	追根溯源	2
41245	混出来	2
41272	退伍军人	2
41273	胡晓峰	2
41274	景岗山	2
41299	能动性	2
41301	能博	2
41302	深有感触	2
41303	深有同感	2
41304	暗影	2
41305	深明大义	2
41306	能少	2
41307	能工巧匠	2
41308	深情厚谊	2
41309	暗格	2
41310	暗涛	2
41311	能拿奖	2
41312	暗潮汹涌	2
41313	迪马	2
41314	迪金斯	2
41315	暗算	2
41316	暗红色	2
41317	能治好	2
41318	迪迪	2
41319	能活	2
41320	能火	2
41321	暗藏杀机	2
41300	暗夜里	2
41298	迪特尔	2
41275	景德镇市	2
41297	胶着	2
41276	退下来	2
41277	胡杨林	2
41278	淹死	2
41279	胡枫	2
41280	追随着	2
41281	追逐战	2
41282	胡椒	2
41283	景甜换	2
41284	景甜饰	2
41285	胡歌用	2
41286	混蛋	2
41287	胡琴	2
41288	胡社光	2
41289	景辰	2
41290	追责	2
41291	晴川	2
41292	胡艺川	2
41293	追究责任	2
41294	混在	2
41295	智勇	2
41296	追剧者	2
41224	远远不够	2
41222	更差	2
41524	膝下	2
41159	连饭	2
41149	脑剧	2
41150	暴晒	2
41151	暴毙	2
41152	脑残剧	2
41153	迪伦	2
41154	迤逦	2
41155	深入群众	2
41156	迟来	2
41157	脑王	2
41158	迟到早退	2
41160	连长	2
41221	更富	2
41161	深入分析	2
41162	脑细胞	2
41163	脑补起	2
41164	暴饮暴食	2
41165	连连看	2
41166	连身	2
41167	脑龄	2
41168	连襟	2
41169	脖颈	2
41170	连续性	2
41148	暴怒	2
41147	暴富	2
41146	迪娜	2
41145	迪思	2
41124	淤泥	2
41125	淡而无味	2
41126	曲比	2
41127	连手	2
41128	淡漠	2
41129	脱下	2
41130	淡淡	2
41131	连微博	2
41132	连常演	2
41133	淡忘	2
41134	淡如水	2
41135	连宋	2
41136	连大	2
41137	脱离生活	2
41138	曲隽希	2
41139	脱罪	2
41140	淘汰率	2
41141	淮河	2
41142	曝已	2
41143	连城决	2
41144	曝在	2
41171	曝因	2
41172	脱衣	2
41173	连坐	2
41198	更落	2
41200	涉资	2
41201	更见	2
41202	涉诉	2
41203	更是如此	2
41204	更易	2
41205	连喊	2
41206	远望	2
41207	连前	2
41208	脱靶	2
41209	连体	2
41210	淑德	2
41211	连云港	2
41212	更力	2
41213	脸孔	2
41214	脸操	2
41215	脸来	2
41216	脸皮	2
41217	违禁	2
41218	脸萌	2
41219	淋湿	2
41220	脸蛋儿	2
41199	更虐	2
41197	更自	2
41174	暴发户	2
41196	涉险	2
41175	腋窝	2
41176	润色	2
41177	润肺	2
41178	润祥	2
41179	润物无声	2
41180	远大	2
41181	更生	2
41182	腐败案	2
41183	更称	2
41184	进餐	2
41185	涕泪	2
41186	涕泗横流	2
41187	进退两难	2
41188	涓涓	2
41189	腰有	2
41190	腰疼	2
41191	腰花	2
41192	腹有	2
41193	进过	2
41194	腹痛	2
41195	进言	2
41322	迪玛希用	2
41323	能触	2
41324	脂粉气	2
41461	舆论压力	2
41451	运动神经	2
41452	运动装	2
41453	最远	2
41454	运动量	2
41455	致意	2
41456	近似	2
41457	浩荡	2
41458	最难考	2
41459	最靠	2
41460	致癌物质	2
41462	舌下	2
41325	暮年	2
41463	舍去	2
41464	舍友	2
41465	近万人	2
41466	浩渺	2
41467	浩哥	2
41468	最高峰	2
41469	浩克	2
41470	运送	2
41471	运达	2
41472	运载火箭	2
41450	舞蹈队	2
41449	浏览器	2
41448	舞艺	2
41447	舞种	2
41426	舒舒服服	2
41427	迎春花	2
41428	月桂	2
41429	舔食	2
41430	迎头赶上	2
41431	月活	2
41432	浓度	2
41433	月薪	2
41434	浓密	2
41435	月间	2
41436	月饼	2
41437	迎头	2
41438	舞旦	2
41439	舞林	2
41440	迈步	2
41441	迈得	2
41442	浑然不知	2
41443	舞池	2
41444	浑然一体	2
41445	有个治	2
41446	有了钱	2
41473	最高级别	2
41474	运行机制	2
41475	浦口	2
41500	海鸣	2
41502	这盘	2
41503	自建	2
41504	这病	2
41505	曾师斯	2
41506	曾当过	2
41507	曾念群	2
41508	曾放言	2
41509	海顿	2
41510	海陆	2
41511	自恋狂	2
41512	曾毅	2
41513	自助游	2
41514	自动化	2
41516	消暑	2
41517	涉嫌犯罪	2
41518	腿软	2
41519	腿部	2
41520	进晚餐	2
41521	消音	2
41522	曹孝镇	2
41523	曹寅	2
41501	这算	2
41499	海鹰	2
41476	浦东	2
41498	曾嘉	2
41477	月丽	2
41478	月亮代表	2
41479	运筹	2
41480	运势	2
41481	运动鞋	2
41482	还行	2
41483	海外侨胞	2
41484	自由女神	2
41485	曼奇尼	2
41486	自喻	2
41487	消减	2
41488	曼迪	2
41489	这节	2
41490	这艘	2
41491	自圆其说	2
41492	涂划	2
41493	自审	2
41494	这罪	2
41495	浸泡	2
41496	浸没	2
41497	曾咏熙	2
41425	浓眉大眼	2
41424	浓缩器	2
41423	月刊	2
41349	暖风	2
41351	能出	2
41352	暗号	2
41353	能分	2
41354	迷彩服	2
41355	迷住	2
41356	暗喻	2
41357	暗器	2
41358	更足	2
41359	腾起	2
41360	腿功	2
41361	自闭	2
41362	臭名昭著	2
41363	近邻	2
41364	近百名	2
41365	臭骂	2
41366	最爱白灵	2
41367	至亲	2
41368	最狠	2
41369	近现代	2
41370	最甜	2
41371	最百变	2
41350	能入	2
41348	深深感动	2
41373	浮亏	2
41347	能令	2
41326	脊椎骨	2
41327	迭生	2
41328	能刷取	2
41329	追人	2
41330	能到	2
41331	追二嫌	2
41332	追不上	2
41333	追上	2
41334	深聊	2
41335	深耕细作	2
41336	迷齿	2
41337	深种	2
41338	暖情	2
41339	迷迷糊糊	2
41340	胸大	2
41341	深牢	2
41342	迷有	2
41343	胸牌	2
41344	暖色	2
41345	迷惘	2
41346	暖色调	2
41372	至圣	2
41374	最稳	2
41422	进棚	2
41399	自相残杀	2
41401	自相矛盾	2
41402	还拉来	2
41403	最新款	2
41404	自知之明	2
41405	还成	2
41406	自禁	2
41407	还应	2
41408	自立自强	2
41409	自立门户	2
41410	还帅	2
41411	海克	2
41412	最易	2
41413	还大秀	2
41414	自谦	2
41415	浮生若梦	2
41416	最毒	2
41417	还债	2
41418	还价	2
41419	返老还童	2
41420	最赞	2
41421	近几个月	2
41400	还来	2
41398	还珠	2
41375	最糟	2
41397	自白	2
41376	最累	2
41377	至大年	2
41378	近日来	2
41379	至爱	2
41380	至高无上	2
41381	近半年	2
41382	最能体现	2
41383	近半	2
41384	致函	2
41385	近千名	2
41386	最该	2
41387	致命伤	2
41388	致幻剂	2
41389	浮城	2
41390	返程	2
41391	浪得虚名	2
41392	自醉	2
41393	还脑	2
41394	海埂	2
41395	海因斯	2
41396	海啸	2
40317	罗旭	2
41515	还长	2
40315	罗敏	2
39245	桐乡	2
39235	规规矩矩	2
39236	此奖	2
39237	误认	2
39238	此厅	2
39239	误用	2
39240	视同	2
39241	视后	2
39242	桌椅	2
39243	桌游	2
39244	视唱练耳	2
39246	桐城	2
39208	正说	2
39247	桑吉	2
39248	视觉享受	2
39249	视觉艺术	2
39250	桑晨	2
39251	视频剪辑	2
39252	此一	2
39253	档一众	2
39254	武器专家	2
39255	要配	2
39256	柴犬	2
39234	误闯	2
39233	规范性	2
39232	规章制度	2
39231	此期	2
39210	桥洞	2
39211	桦饰	2
39212	正论	2
39213	正议	2
39214	语联来	2
39215	解决之道	2
39216	语联撞	2
39217	解决办法	2
39218	正装	2
39219	语是	2
39220	解决困难	2
39221	梁子	2
39222	正确率	2
39223	档之争	2
39224	视频点播	2
39225	观音	2
39226	档为	2
39227	桃花岛	2
39228	说事	2
39229	此版	2
39230	说不上	2
39257	谈情	2
39258	谈完	2
39259	标点符号	2
39284	栖息地	2
39286	死死地	2
39287	校准	2
39288	谈红	2
39289	裙角	2
39290	谓之	2
39291	裤兜	2
39292	裤装	2
39293	谍战片	2
39294	柴达木	2
39295	裴纶	2
39296	谋私利	2
39297	残存	2
39298	谋杀案	2
39299	殊为	2
39300	标为	2
39301	裸照	2
39302	标价	2
39303	谋圣	2
39304	谋取	2
39305	谋发展	2
39306	谋反	2
39285	谈得上	2
39283	西米亚	2
39260	谈好	2
39282	死亡之屋	2
39261	西城	2
39262	谈天说地	2
39263	西城区	2
39264	谈吃面	2
39265	西子湖畔	2
39266	西忱	2
39267	标识牌	2
39268	死守	2
39269	标长	2
39270	死士	2
39271	西服套装	2
39272	西楼	2
39273	调酒师	2
39274	调转	2
39275	树华	2
39276	调调	2
39277	死别	2
39278	西站	2
39279	树梢	2
39280	树洞	2
39281	死伤	2
39209	语言学家	2
39207	语言艺术	2
39308	死鬼	2
39144	说得对	2
39134	说教式	2
39135	见机行事	2
39136	步步高	2
39137	见血	2
39138	说情	2
39139	格雷戈尔	2
39140	格雷戈里	2
39141	步棋	2
39142	说心里话	2
39143	格鲁吉泽	2
39145	步入正轨	2
39206	解体	2
39146	说媒	2
39147	说太多	2
39148	说声	2
39149	见贤思齐	2
39150	说坏	2
39151	说句话	2
39152	说句实话	2
39153	说动	2
39154	此部	2
39155	见闻录	2
39133	见效快	2
39132	文力	2
39131	水磨	2
39130	来源不明	2
39109	转交	2
39110	苏苏	2
39111	未获	2
39112	泰和	2
39113	未解	2
39114	未读	2
39115	苏诗	2
39116	苏醒过来	2
39117	末端	2
39118	车道	2
39119	苏饰	2
39120	车身	2
39121	泰剧	2
39122	车站	2
39123	车票	2
39124	泪花	2
39125	车牌	2
39126	车水马龙	2
39127	车模	2
39128	苗乡	2
39129	车晓	2
39156	桃之夭夭	2
39157	观光团	2
39158	观后感	2
39183	武亚辉	2
39185	武丑	2
39186	格拉玛	2
39187	说错	2
39188	见怪不怪	2
39189	格斗游戏	2
39190	说真的	2
39191	说理	2
39192	观测	2
39193	桃色新闻	2
39194	根底	2
39195	误乘	2
39196	觉察到	2
39197	正餐	2
39198	正题	2
39199	正面战场	2
39200	正面人物	2
39201	正面交锋	2
39202	觉悟	2
39203	档影市	2
39204	档成	2
39205	觉者	2
39184	格恩迪	2
39182	请不起	2
39159	桃园	2
39181	见多识广	2
39160	观景	2
39161	格纹	2
39162	说漏	2
39163	此症	2
39164	步调一致	2
39165	要领	2
39166	请点	2
39167	覃源	2
39168	覆盖范围	2
39169	请客吃饭	2
39170	武剑	2
39171	武侯区	2
39172	根系	2
39173	见不得人	2
39174	根肋骨	2
39175	请客	2
39176	请动	2
39177	请别	2
39178	请于	2
39179	见不着	2
39180	格尔木	2
39307	歼灭	2
39309	标准配置	2
39510	正处	2
39447	次元星	2
39437	植发店	2
39438	植树节	2
39439	训练有素	2
39440	楼道	2
39441	楼阁	2
39442	正确对待	2
39443	模具	2
39444	设宴招待	2
39445	设套	2
39446	次周	2
39448	模特儿	2
39410	植被	2
39449	论道	2
39450	许太太	2
39451	许子	2
39452	许宣	2
39453	许巍	2
39454	橡皮	2
39455	模里	2
39456	横亘	2
39457	横刀立马	2
39458	论据	2
39436	欲了解	2
39435	词典	2
39434	欲擒故纵	2
39433	词是	2
39412	植萃	2
39413	检讨	2
39414	检阅	2
39415	棉棉	2
39416	棉裤	2
39417	认领	2
39418	讨人厌	2
39419	歌之夜	2
39420	棋艺	2
39421	歆羡	2
39422	款式	2
39423	词荒	2
39424	让位	2
39425	棒球队	2
39426	棕色	2
39427	欲裂	2
39428	词条	2
39429	森严	2
39430	欲求	2
39431	森碗	2
39432	森碟	2
39459	许文楠	2
39460	许龄	2
39461	横截面	2
39486	欢度春节	2
39488	讲爱	2
39489	欢声雷动	2
39490	讲理	2
39491	榴琏	2
39492	槐树	2
39493	槐花	2
39494	樊兴	2
39495	设计部	2
39496	欢乐祥和	2
39497	设计方案	2
39498	次集	2
39499	樊驿宁	2
39500	次远	2
39501	次生	2
39502	认祖归宗	2
39503	认真贯彻	2
39504	试图用	2
39505	言之有物	2
39506	梅姨	2
39507	言听计从	2
39508	该村	2
39487	证件号码	2
39485	讲情	2
39462	许镇耀	2
39484	证券化	2
39463	许斌彪	2
39464	横扫千军	2
39465	许晋	2
39466	许晓青	2
39467	许杨玉琢	2
39468	许短	2
39469	横贯	2
39470	许楠	2
39471	许下诺言	2
39472	设法	2
39473	评数	2
39474	讴歌	2
39475	欣怡	2
39476	楼高	2
39477	评已	2
39478	概念股	2
39479	记录在案	2
39480	评价性	2
39481	欢网	2
39482	证据确凿	2
39483	讲堂	2
39411	欣欣	2
39409	欧阳修	2
39310	褶子	2
39346	核聚变	2
39336	武崧	2
39337	读作	2
39338	读书人	2
39339	核弹	2
39340	诺拉	2
39341	要涂	2
39342	诸般	2
39343	要生	2
39344	要紧	2
39345	核算	2
39347	要发	2
39408	记事簿	2
39348	谁谁谁	2
39349	歪阅	2
39350	调入	2
39351	歪解	2
39352	调皮捣蛋	2
39353	歪着头	2
39354	歪曲事实	2
39355	西装笔挺	2
39356	调理	2
39357	调档	2
39335	要换	2
39334	要挟	2
39333	读本	2
39332	读研	2
39311	西凤酒	2
39312	西华	2
39313	西南部	2
39314	死活	2
39315	死死的	2
39316	调职	2
39317	调研员	2
39318	武大郎	2
39319	课题组	2
39320	课程体系	2
39321	课桌	2
39322	要够	2
39323	课余时间	2
39324	要定	2
39325	要建	2
39326	要开	2
39327	读读	2
39328	读诗	2
39329	武术队	2
39330	读解	2
39331	读者群	2
39358	校园网	2
39359	歪传	2
39360	调查者	2
39385	诉请	2
39387	欧爸	2
39388	诉讼请求	2
39389	欧洲杯	2
39390	训话	2
39391	欧根	2
39392	楚长	2
39393	议事厅	2
39394	诉于	2
39395	楠楠	2
39396	欧亚	2
39397	识尚	2
39398	欣赏者	2
39399	楼上楼下	2
39400	评议	2
39401	楼五美中	2
39402	楼健	2
39403	讯问	2
39404	评潮	2
39405	评测	2
39406	记下来	2
39407	楼房	2
39386	诉说着	2
39384	训练量	2
39361	歪七扭八	2
39383	欧美人	2
39362	西风	2
39363	武隆	2
39364	调查结果	2
39365	校稿	2
39366	调查组	2
39367	校舍	2
39368	调查员	2
39369	武说	2
39370	武艺高强	2
39371	调子	2
39372	校门口	2
39373	要义	2
39374	调味	2
39375	武汉市	2
39376	武汉大学	2
39377	调出	2
39378	语文课	2
39379	正确引导	2
39380	语带	2
39381	欧阳克	2
39382	训练营	2
39108	苏等	2
39107	苏畅	2
39106	苏爆	2
38841	流于形式	2
38831	有求必应	2
38832	边玩	2
38833	艾媒	2
38834	边塞	2
38835	流传千古	2
38836	有泪	2
38837	边发	2
38838	边厢	2
38839	艾比	2
38840	艾滋	2
38842	艾特	2
38804	舰长	2
38843	艾秋兴	2
38844	艾米尔	2
38845	辩称	2
38846	有礼	2
38847	有神	2
38848	派瑞	2
38849	有票	2
38850	派头	2
38851	节制	2
38852	艺站	2
38830	流入	2
38829	边疆	2
38828	艾伯特	2
38827	边要	2
38806	舱内	2
38807	船上	2
38808	过眼	2
38809	船夫	2
38810	浅水湾	2
38811	浅显易懂	2
38812	船戏	2
38813	过激	2
38814	过渡期	2
38815	有喜	2
38816	过活	2
38817	有圈	2
38818	船票	2
38819	有增无减	2
38820	船队	2
38821	艳遇	2
38822	过命	2
38823	辨认	2
38824	边陲	2
38825	艾丹	2
38826	边防	2
38853	有树	2
38854	艺伎	2
38855	有来	2
38880	艺校	2
38882	辽台	2
38883	木匠	2
38884	软妹	2
